date,before_vol,after_vol
2016-12-14,0.004641652838669185,0.006654359599765558
2017-03-15,0.0027997704843735235,0.0053117083457311105
2017-06-14,0.0064715298311276495,0.005089355787056513
2017-12-13,0.005025692662413794,0.005839956187405394
2018-03-21,0.0038284326758259305,0.005396129149934733
