date,before_vol,after_vol
2016-12-14,0.010209517909192445,0.007272289988521062
2017-03-15,0.005796455684570439,0.006763150589997329
2017-06-14,0.0036894715172067958,0.0040593491129022425
2017-12-13,0.0021717921239141577,0.005072455354502925
2018-03-21,0.004379508259510447,0.005999286982046669
