date,before_return,after_return
2016-12-14,-0.0021285571326328467,-0.004521089677263302
2017-03-15,0.0013746536646901397,0.0037549042760960383
2017-06-14,-0.0010754309933396656,-0.0012769740569970045
2017-12-13,-0.0015228826135365026,0.0016876025884898116
2018-03-21,-3.6899077723950845e-05,0.002545521941523532
