date,before_return,after_return
2016-12-14,-0.000819878587070888,-0.004727382638508781
2017-03-15,-0.0006011914362829662,0.005293046303655502
2017-06-14,-0.0036767040742446523,-0.0018526982527702796
2017-12-13,-0.0018649866029739615,0.0010240870206113194
2018-03-21,0.001690487002022456,0.0024520486559897804
